MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
123456002,2023-01-15 08:24:25,30.476359,121.943114,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:25,30.476337,121.943105,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:26,30.476316,121.943096,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:26,30.476294,121.943087,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:27,30.476272,121.943078,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:27,30.476251,121.943069,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:28,30.476229,121.943059,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:28,30.476207,121.943050,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:29,30.476185,121.943041,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:29,30.476164,121.943032,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:30,30.476142,121.943023,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:30,30.476120,121.943014,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:31,30.476099,121.943004,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:31,30.476077,121.942995,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:32,30.476055,121.942986,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:32,30.476033,121.942977,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:33,30.476012,121.942968,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:33,30.475990,121.942959,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:34,30.475968,121.942949,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:34,30.475947,121.942940,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:35,30.475925,121.942931,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:35,30.475903,121.942922,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:36,30.475881,121.942913,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:36,30.475860,121.942904,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:37,30.475838,121.942894,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:37,30.475816,121.942885,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:38,30.475795,121.942876,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:38,30.475773,121.942867,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:39,30.475751,121.942858,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:39,30.475729,121.942849,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:40,30.475708,121.942839,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:40,30.475686,121.942830,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:41,30.475664,121.942821,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:41,30.475643,121.942812,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:42,30.475621,121.942803,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:42,30.475599,121.942794,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:43,30.475577,121.942784,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:43,30.475556,121.942775,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:44,30.475534,121.942766,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:44,30.475512,121.942757,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:45,30.475491,121.942748,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:45,30.475469,121.942739,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:46,30.475447,121.942729,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:46,30.475425,121.942720,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:47,30.475404,121.942711,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:47,30.475382,121.942702,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:48,30.475360,121.942693,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:48,30.475339,121.942683,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:49,30.475317,121.942674,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:49,30.475295,121.942665,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:50,30.475273,121.942656,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:50,30.475252,121.942647,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:51,30.475230,121.942638,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:51,30.475208,121.942628,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:52,30.475187,121.942619,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:52,30.475165,121.942610,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:53,30.475143,121.942601,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:53,30.475121,121.942592,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:54,30.475100,121.942583,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:54,30.475078,121.942573,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:55,30.475056,121.942564,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:55,30.475035,121.942555,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:56,30.475013,121.942546,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:56,30.474991,121.942537,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:57,30.474969,121.942528,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:57,30.474948,121.942518,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:58,30.474926,121.942509,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:58,30.474904,121.942500,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:59,30.474883,121.942491,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:24:59,30.474861,121.942482,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:00,30.474839,121.942473,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:00,30.474817,121.942463,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:01,30.474796,121.942454,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:01,30.474774,121.942445,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:02,30.474752,121.942436,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:02,30.474731,121.942427,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:03,30.474709,121.942418,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:03,30.474687,121.942408,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:04,30.474665,121.942399,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:04,30.474644,121.942390,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:05,30.474622,121.942381,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:05,30.474600,121.942372,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:06,30.474579,121.942363,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:06,30.474557,121.942353,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:07,30.474535,121.942344,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:07,30.474513,121.942335,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:08,30.474492,121.942326,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:08,30.474470,121.942317,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:09,30.474448,121.942308,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:09,30.474427,121.942298,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:10,30.474405,121.942289,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:10,30.474383,121.942280,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:11,30.474361,121.942271,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:11,30.474340,121.942262,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:12,30.474318,121.942253,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:12,30.474296,121.942243,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:13,30.474275,121.942234,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:13,30.474253,121.942225,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:14,30.474231,121.942216,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:14,30.474209,121.942207,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:15,30.474188,121.942198,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:15,30.474166,121.942188,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:16,30.474144,121.942179,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:16,30.474123,121.942170,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:17,30.474101,121.942161,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:17,30.474079,121.942152,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:18,30.474057,121.942142,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:18,30.474036,121.942133,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:19,30.474014,121.942124,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:19,30.473992,121.942115,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:20,30.473971,121.942106,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:20,30.473949,121.942097,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:21,30.473927,121.942087,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:21,30.473905,121.942078,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:22,30.473884,121.942069,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:22,30.473862,121.942060,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:23,30.473840,121.942051,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:23,30.473819,121.942042,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:24,30.473797,121.942032,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:24,30.473775,121.942023,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:25,30.473754,121.942014,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:25,30.473732,121.942005,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:26,30.473710,121.941996,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:26,30.473688,121.941987,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:27,30.473667,121.941977,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:27,30.473645,121.941968,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:28,30.473623,121.941959,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:28,30.473602,121.941950,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:29,30.473580,121.941941,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:29,30.473558,121.941932,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:30,30.473536,121.941922,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:30,30.473515,121.941913,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:31,30.473493,121.941904,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:31,30.473471,121.941895,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:32,30.473450,121.941886,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:32,30.473428,121.941877,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:33,30.473406,121.941867,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:33,30.473384,121.941858,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:34,30.473363,121.941849,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:34,30.473341,121.941840,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:35,30.473319,121.941831,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:35,30.473298,121.941822,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:36,30.473276,121.941812,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:36,30.473254,121.941803,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:37,30.473232,121.941794,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:37,30.473211,121.941785,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:38,30.473189,121.941776,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:38,30.473167,121.941767,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:39,30.473146,121.941757,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:39,30.473124,121.941748,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:40,30.473102,121.941739,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:40,30.473080,121.941730,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:41,30.473059,121.941721,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:41,30.473037,121.941712,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:42,30.473015,121.941702,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:42,30.472994,121.941693,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:43,30.472972,121.941684,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:43,30.472950,121.941675,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:44,30.472928,121.941666,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:44,30.472907,121.941656,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:45,30.472885,121.941647,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:45,30.472863,121.941638,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:46,30.472842,121.941629,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:46,30.472820,121.941620,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:47,30.472798,121.941611,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:47,30.472776,121.941601,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:48,30.472755,121.941592,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:48,30.472733,121.941583,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:49,30.472711,121.941574,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:49,30.472690,121.941565,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:50,30.472668,121.941556,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:50,30.472646,121.941546,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:51,30.472624,121.941537,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:51,30.472603,121.941528,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:52,30.472581,121.941519,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:52,30.472559,121.941510,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:53,30.472538,121.941501,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:53,30.472516,121.941491,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:54,30.472494,121.941482,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:54,30.472472,121.941473,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:55,30.472451,121.941464,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:55,30.472429,121.941455,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:56,30.472407,121.941446,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:56,30.472386,121.941436,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:57,30.472364,121.941427,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:57,30.472342,121.941418,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:58,30.472320,121.941409,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:58,30.472299,121.941400,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:59,30.472277,121.941391,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:25:59,30.472255,121.941381,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:00,30.472234,121.941372,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:00,30.472212,121.941363,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:01,30.472190,121.941354,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:01,30.472168,121.941345,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:02,30.472147,121.941336,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
123456002,2023-01-15 08:26:02,30.472125,121.941326,10.0,200.0,200.0,vessel_2,IMO123456002,CALL002,70,0,50,10,5,70,A
